Item_Code|Item_Name|Manu_Code|Manu_Name|Sale_Qty|Bon_Qty|Dis_Perc|Dis_Amt|Spr_PTR|Stax_Perc|Sret_Qty|Pack_Size|OP_Bal|Cl_Bal|Acode|From_Date|To_Date
105063|NITROSUN 10MG                 10'S|1218|SUN SIRIUS|230|0|0|92.87|18.80|4.00|-3|10'S|194.00|47.00|AIOCD6034|01/01/2009|31/01/2009
105072|SUMINAT 25MG                   1'S|1218|SUN SIRIUS|84|0|0|57.07|24.18|4.00|-3|1'S|0.00|75.00|AIOCD6034|01/01/2009|31/01/2009
105073|SUMINAT 50MG                   1'S|1218|SUN SIRIUS|23|0|0|7.72|42.89|4.00|0|1'S|11.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105074|SUMINAT 100MG                  1'S|1218|SUN SIRIUS|0|0|0|0.00|82.83|4.00|0|1'S|7.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105083|ZOSERT 25MG                   10'S|1218|SUN SIRIUS|29|0|0|14.36|24.96|4.00|-6|10'S|24.00|11.00|AIOCD6034|01/01/2009|31/01/2009
105084|ZOSERT 50MG                   10'S|1218|SUN SIRIUS|48|0|0|53.56|37.05|4.00|-5|10'S|49.00|36.00|AIOCD6034|01/01/2009|31/01/2009
105150|LAMOSYN OD 100                10'S|1218|SUN SIRIUS|5|0|0|11.79|117.89|4.00|0|10'S|20.00|15.00|AIOCD6034|01/01/2009|31/01/2009
105152|OLEANZ 10MG TAB               10'S|1218|SUN SIRIUS|35|0|0|57.11|53.03|4.00|-2|10'S|0.00|117.00|AIOCD6034|01/01/2009|31/01/2009
105153|OLEANZ RAPI  5MG              10'S|1218|SUN SIRIUS|10|0|0|4.09|25.58|4.00|0|10'S|10.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105160|ZEPTOL 100MG TAB              10'S|1218|SUN SIRIUS|24|0|0|1.87|5.53|4.00|0|10'S|8.00|4.00|AIOCD6034|01/01/2009|31/01/2009
105161|ZEPTOL 200MG TAB              10'S|1218|SUN SIRIUS|72|0|0|15.76|9.85|4.00|-11|10'S|100.00|159.00|AIOCD6034|01/01/2009|31/01/2009
105162|ZEPTOL 400MG TAB              10'S|1218|SUN SIRIUS|6|0|0|2.09|24.08|4.00|-1|10'S|6.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105163|ZEPTOL-CR 300MG TA            10'S|1218|SUN SIRIUS|59|0|0|14.50|15.76|4.00|-3|10'S|79.00|23.00|AIOCD6034|01/01/2009|31/01/2009
105164|BUPRON SR 150MG TA            10'S|1218|SUN SIRIUS|0|0|0|0.00|48.87|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105165|CERELOID 1MG TAB              10'S|1218|SUN SIRIUS|0|0|0|0.00|143.49|4.00|0|10'S|7.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105166|CITOPAM 10MG TAB              10'S|1218|SUN SIRIUS|40|0|0|20.75|28.08|4.00|0|10'S|15.00|15.00|AIOCD6034|01/01/2009|31/01/2009
105167|CITOPAM 20MG TAB              10'S|1218|SUN SIRIUS|69|0|0|75.03|50.69|4.00|0|10'S|44.00|15.00|AIOCD6034|01/01/2009|31/01/2009
105168|CITOPAM 40MG TAB              10'S|1218|SUN SIRIUS|5|0|0|1.97|98.26|4.00|0|10'S|20.00|25.00|AIOCD6034|01/01/2009|31/01/2009
105182|OLEANZ 2.5MG TAB              10'S|1218|SUN SIRIUS|166|0|0|83.57|16.38|4.00|0|10'S|76.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105183|OLEANZ 5 TAB                  10'S|1218|SUN SIRIUS|159|0|0|121.96|26.52|4.00|0|10'S|132.00|258.00|AIOCD6034|01/01/2009|31/01/2009
105184|OLEANZ 7.5MG TAB              10'S|1218|SUN SIRIUS|7|0|0|2.48|41.33|4.00|0|10'S|5.00|8.00|AIOCD6034|01/01/2009|31/01/2009
105185|OLEANZ RAPI 2.5MG             10'S|1218|SUN SIRIUS|9|0|0|2.97|16.55|4.00|0|10'S|10.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105187|OLEANZ RAPI 15MG              10'S|1218|SUN SIRIUS|0|0|0|0.00|71.75|4.00|0|10'S|10.00|10.00|AIOCD6034|01/01/2009|31/01/2009
105188|OLEANZ RAPI 20MG              10'S|1218|SUN SIRIUS|5|0|0|3.49|92.22|4.00|0|10'S|10.00|5.00|AIOCD6034|01/01/2009|31/01/2009
105191|ZEPTOL-CR 200MG TA            10'S|1218|SUN SIRIUS|278|0|0|122.66|11.74|4.00|0|10'S|138.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105192|ZIPSYDON-20MG CAP             10'S|1218|SUN SIRIUS|0|0|0|0.00|29.64|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105193|STROCIT 1GR                   10'S|1218|SUN SIRIUS|1|0|0|10.88|543.85|4.00|0|10'S|7.00|6.00|AIOCD6034|01/01/2009|31/01/2009
105194|ZIPSYDON-40MG CAP             10'S|1218|SUN SIRIUS|0|0|0|0.00|57.71|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105298|ZIPSYDON-80MG CAP             10'S|1218|SUN SIRIUS|0|0|0|0.00|110.74|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105307|ROPARK-0.25MG TAB             10'S|1218|SUN SIRIUS|87|0|0|40.15|21.84|4.00|-3|10'S|71.00|87.00|AIOCD6034|01/01/2009|31/01/2009
105308|ROPARK-2MG                    10'S|1218|SUN SIRIUS|0|0|0|0.00|85.01|4.00|0|10'S|22.00|22.00|AIOCD6034|01/01/2009|31/01/2009
105533|LAMOSYN OD 200                10'S|1218|SUN SIRIUS|0|0|0|0.00|216.15|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105592|ROPARK 1MG                    10'S|1218|SUN SIRIUS|131|0|0|218.43|52.25|4.00|-9|10'S|62.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105609|LAMOSYN OD 50                 10'S|1218|SUN SIRIUS|0|0|0|0.00|63.96|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105994|ACAMPROL TAB                   6'S|1218|SUN SIRIUS|85|0|0|72.37|31.19|4.00|0|6'S|69.00|12.00|AIOCD6034|01/01/2009|31/01/2009
106056|ROPARK-0.5MG                  10'S|1218|SUN SIRIUS|154|0|0|110.74|32.75|4.00|-2|10'S|172.00|20.00|AIOCD6034|01/01/2009|31/01/2009
106132|MODALERT-200MG TAB            10'S|1218|SUN SIRIUS|26|0|0|39.64|94.36|4.00|0|10'S|27.00|1.00|AIOCD6034|01/01/2009|31/01/2009
106201|OLEANZ PLUS                   10'S|1218|SUN SIRIUS|147|0|0|78.07|42.89|4.00|0|10'S|0.00|33.00|AIOCD6034|01/01/2009|31/01/2009
106481|LAMOSYN 100                   10'S|1218|SUN SIRIUS|13|0|0|17.77|88.90|4.00|-6|10'S|11.00|14.00|AIOCD6034|01/01/2009|31/01/2009
106482|FULNITE 2                     10'S|1218|SUN SIRIUS|53|0|0|83.84|49.91|4.00|-1|10'S|26.00|34.00|AIOCD6034|01/01/2009|31/01/2009
106483|FULNITE 1                     10'S|1218|SUN SIRIUS|66|0|0|94.08|32.75|4.00|0|10'S|36.00|0.00|AIOCD6034|01/01/2009|31/01/2009
106828|STROCIT                        2ML|1218|SUN SIRIUS|85|0|0|313.36|76.43|4.00|0|2ML|82.00|37.00|AIOCD6034|01/01/2009|31/01/2009
106829|STROCIT                        4ML|1218|SUN SIRIUS|5|0|0|40.71|143.45|4.00|0|4ML|54.00|49.00|AIOCD6034|01/01/2009|31/01/2009
106830|BETACAP TR 60                 10'S|1218|SUN SIRIUS|5|0|0|2.63|27.59|4.00|-3|10'S|1.00|9.00|AIOCD6034|01/01/2009|31/01/2009
107015|LAMOSYN 25                    10'S|1218|SUN SIRIUS|15|0|0|4.80|26.80|4.00|0|10'S|15.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107016|LAMOSYN 5                     10'S|1218|SUN SIRIUS|0|0|0|0.00|7.02|4.00|0|10'S|10.00|10.00|AIOCD6034|01/01/2009|31/01/2009
107195|LAMOSYN 50MG                  10'S|1218|SUN SIRIUS|12|0|0|5.42|45.23|4.00|0|10'S|12.00|20.00|AIOCD6034|01/01/2009|31/01/2009
107327|GRAVITOR SR                   10'S|1218|SUN SIRIUS|7|0|0|22.24|158.85|4.00|-4|10'S|14.00|11.00|AIOCD6034|01/01/2009|31/01/2009
107355|MAXGALIN M 50                 10'S|1218|SUN SIRIUS|0|0|0|0.00|48.08|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107356|NAXDOM 250                    10'S|1218|SUN SIRIUS|2|0|0|0.62|30.76|4.00|0|10'S|9.00|17.00|AIOCD6034|01/01/2009|31/01/2009
107357|NAXDOM 500                    10'S|1218|SUN SIRIUS|4|0|0|2.46|41.02|4.00|0|10'S|37.00|33.00|AIOCD6034|01/01/2009|31/01/2009
107667|BETACAP 10                    10'S|1218|SUN SIRIUS|7|0|0|1.07|7.64|4.00|0|10'S|10.00|8.00|AIOCD6034|01/01/2009|31/01/2009
107668|BETACAP 20                    10'S|1218|SUN SIRIUS|14|0|0|1.99|15.36|4.00|0|10'S|6.00|2.00|AIOCD6034|01/01/2009|31/01/2009
108061|MAXGALIN 150                  10'S|1218|SUN SIRIUS|6|0|0|11.00|109.96|4.00|0|10'S|0.00|4.00|AIOCD6034|01/01/2009|31/01/2009
108062|MAXGALIN 75MG                 10'S|1218|SUN SIRIUS|145|0|0|257.36|58.49|4.00|-11|10'S|180.00|46.00|AIOCD6034|01/01/2009|31/01/2009
109646|GALAMER OD 8MG                10'S|1218|SUN SIRIUS|0|0|0|0.00|165.65|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109685|MAXGALIN M 75MG               10'S|1218|SUN SIRIUS|88|0|0|107.44|66.29|4.00|-4|10'S|38.00|3.00|AIOCD6034|01/01/2009|31/01/2009
109733|OLEANZ FORTE TAB              10'S|1218|SUN SIRIUS|20|0|0|41.35|60.83|4.00|0|10'S|23.00|13.00|AIOCD6034|01/01/2009|31/01/2009
110264|MAXGALIN M 150                10'S|1218|SUN SIRIUS|0|0|0|0.00|117.44|4.00|0|10'S|3.00|3.00|AIOCD6034|01/01/2009|31/01/2009
111657|BETACAP PLUS 10               10'S|1218|SUN SIRIUS|14|0|0|19.89|52.31|4.00|0|10'S|30.00|21.00|AIOCD6034|01/01/2009|31/01/2009
111658|BETACAP PLUS 5                10'S|1218|SUN SIRIUS|21|0|0|15.06|39.69|4.00|0|10'S|31.00|10.00|AIOCD6034|01/01/2009|31/01/2009
111788|SUMINAT FAST 100               1'S|1218|SUN SIRIUS|6|0|0|0.00|82.76|4.00|0|1'S|21.00|15.00|AIOCD6034|01/01/2009|31/01/2009
111789|SUMINAT FAST 25                1'S|1218|SUN SIRIUS|20|0|0|9.46|23.65|4.00|-1|1'S|20.00|1.00|AIOCD6034|01/01/2009|31/01/2009
111790|SUMINAT FAST 50                1'S|1218|SUN SIRIUS|3|0|0|2.51|41.77|4.00|0|1'S|5.00|2.00|AIOCD6034|01/01/2009|31/01/2009
112248|STROCIT ORAL DROPS            30ML|1218|SUN SIRIUS|1|0|0|0.00|204.93|4.00|-1|30ML|11.00|11.00|AIOCD6034|01/01/2009|31/01/2009
112922|MILBORN 25                    10'S|1218|SUN SIRIUS|59|0|0|42.42|26.52|4.00|0|10'S|101.00|42.00|AIOCD6034|01/01/2009|31/01/2009
112923|MILBORN 50                    10'S|1218|SUN SIRIUS|33|0|0|29.93|49.91|4.00|-1|10'S|54.00|22.00|AIOCD6034|01/01/2009|31/01/2009
113115|D-VOID                               2.5ML|1218|SUN SIRIUS|2|0|0|0.00|419.23|4.00|0|0|4.00|2.00|AIOCD6034|01/01/2009|31/01/2009
113288|EXZILOR                           10'S|1218|SUN SIRIUS|16|0|0|9.48|29.64|4.00|0|10'S|85.00|69.00|AIOCD6034|01/01/2009|31/01/2009
113494|MAXGALIN 50                         10'S|1218|SUN SIRIUS|20|0|0|16.22|40.55|4.00|0|10'S|20.00|0.00|AIOCD6034|01/01/2009|31/01/2009
113495|MODALERT 100                      10'S|1218|SUN SIRIUS|20|0|0|16.38|58.49|4.00|0|10'S|20.00|0.00|AIOCD6034|01/01/2009|31/01/2009
100567|AZTOR EZ                      10'S|1233|SUN AVIOR DIVISION|250|0|0|350.10|85.01|4.00|-5|10'S|270.00|105.00|AIOCD6034|01/01/2009|31/01/2009
105134|RAMPITOR 2.5                  10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|69.42|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105135|AMLOSUN 2.5MG TAB             10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|14.99|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105136|AMLOSUN 5MG TAB               10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|30.81|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105137|ANGIZEM 30MG TAB              10'S|1233|SUN AVIOR DIVISION|151|0|0|40.01|24.41|4.00|-2|10'S|188.00|79.00|AIOCD6034|01/01/2009|31/01/2009
105138|ANGIZEM 60MG TAB              10'S|1233|SUN AVIOR DIVISION|26|0|0|47.21|45.39|4.00|0|10'S|26.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105142|PIOGLIT 15MG TAB              10'S|1233|SUN AVIOR DIVISION|803|0|0|425.63|26.13|4.00|-4|10'S|334.00|95.00|AIOCD6034|01/01/2009|31/01/2009
105143|PIOGLIT 30MG TAB              10'S|1233|SUN AVIOR DIVISION|160|0|0|215.32|50.30|4.00|0|10'S|37.00|117.00|AIOCD6034|01/01/2009|31/01/2009
105146|SIBUTREX-5                    10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|64.63|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105147|ANGIZEM-CD 120MG              10'S|1233|SUN AVIOR DIVISION|19|0|0|45.70|78.77|4.00|0|10'S|3.00|34.00|AIOCD6034|01/01/2009|31/01/2009
105148|ANGIZEM-CD 180MG              10'S|1233|SUN AVIOR DIVISION|10|0|0|21.69|108.40|4.00|0|10'S|10.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105149|ANGIZEM-CD 90MG               10'S|1233|SUN AVIOR DIVISION|304|0|0|406.43|64.26|4.00|0|10'S|216.00|16.00|AIOCD6034|01/01/2009|31/01/2009
105195|AMLOBET TAB                   14'S|1233|SUN AVIOR DIVISION|46|0|0|24.32|39.38|4.00|-2|14'S|25.00|10.00|AIOCD6034|01/01/2009|31/01/2009
105199|PIOGLIT-MF 15MG               10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|37.43|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105200|PIOGLIT-MF 7.5MG T            10'S|1233|SUN AVIOR DIVISION|40|0|0|14.58|28.08|4.00|0|10'S|0.00|5.00|AIOCD6034|01/01/2009|31/01/2009
105201|PRAZOPRESS-XL 2.5             14'S|1233|SUN AVIOR DIVISION|85|0|0|139.94|53.85|4.00|0|14'S|0.00|35.00|AIOCD6034|01/01/2009|31/01/2009
105202|PRAZOPRESS-XL 5MG             14'S|1233|SUN AVIOR DIVISION|77|0|0|137.33|73.08|4.00|0|14'S|37.00|40.00|AIOCD6034|01/01/2009|31/01/2009
105207|SIBUTREX-10MG CAP             10'S|1233|SUN AVIOR DIVISION|17|0|0|27.06|169.23|4.00|0|10'S|0.00|13.00|AIOCD6034|01/01/2009|31/01/2009
105223|GLYPRIDE-4MG TAB              10'S|1233|SUN AVIOR DIVISION|11|0|0|8.17|102.16|4.00|0|10'S|3.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105254|IROVEL-150MG TAB              10'S|1233|SUN AVIOR DIVISION|208|0|0|182.90|60.05|4.00|-6|10'S|104.00|157.00|AIOCD6034|01/01/2009|31/01/2009
105255|IROVEL-300MG TAB              10'S|1233|SUN AVIOR DIVISION|36|0|0|106.31|99.04|4.00|0|10'S|0.00|14.00|AIOCD6034|01/01/2009|31/01/2009
105257|IROVEL-H TAB                  10'S|1233|SUN AVIOR DIVISION|99|0|0|177.34|66.68|4.00|-1|10'S|85.00|12.00|AIOCD6034|01/01/2009|31/01/2009
105262|AZTOR-20MG TAB                10'S|1233|SUN AVIOR DIVISION|148|0|0|201.18|118.54|4.00|-1|10'S|102.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105263|AZTOR-5MG TAB                 10'S|1233|SUN AVIOR DIVISION|129|0|0|121.93|35.87|4.00|0|10'S|294.00|181.00|AIOCD6034|01/01/2009|31/01/2009
105274|GLYPRIDE-1MG TAB              10'S|1233|SUN AVIOR DIVISION|159|0|0|71.68|31.19|4.00|0|10'S|182.00|53.00|AIOCD6034|01/01/2009|31/01/2009
105278|GLYPRIDE-2MG TAB              10'S|1233|SUN AVIOR DIVISION|106|0|0|106.56|53.81|4.00|0|10'S|104.00|18.00|AIOCD6034|01/01/2009|31/01/2009
105356|AZTOR-10MG TAB                10'S|1233|SUN AVIOR DIVISION|732|0|0|1171.35|64.73|4.00|-16|10'S|234.00|78.00|AIOCD6034|01/01/2009|31/01/2009
105370|PIOGLIT-G TAB                 10'S|1233|SUN AVIOR DIVISION|16|0|0|11.33|51.47|4.00|0|10'S|16.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105371|PIOGLIT-GF TAB                10'S|1233|SUN AVIOR DIVISION|4|0|0|5.55|69.41|4.00|0|10'S|10.00|6.00|AIOCD6034|01/01/2009|31/01/2009
105621|AZTOR-40                      10'S|1233|SUN AVIOR DIVISION|25|0|0|48.03|171.57|4.00|0|10'S|24.00|11.00|AIOCD6034|01/01/2009|31/01/2009
105707|AZTOR ASP-75                  10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|59.16|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105945|EZENTIA 10MG                  10'S|1233|SUN AVIOR DIVISION|26|0|0|18.95|63.17|4.00|-2|10'S|8.00|32.00|AIOCD6034|01/01/2009|31/01/2009
108004|PIOGLIT MF FORT 15            10'S|1233|SUN AVIOR DIVISION|3|0|0|2.53|46.01|4.00|-3|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108070|RAMPITOR 5                    10'S|1233|SUN AVIOR DIVISION|12|0|0|8.98|74.87|4.00|0|10'S|12.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108111|VOLIBO 0.3                    10'S|1233|SUN AVIOR DIVISION|420|0|0|676.73|63.95|4.00|0|10'S|605.00|185.00|AIOCD6034|01/01/2009|31/01/2009
108112|VOLIBO 0.2                    10'S|1233|SUN AVIOR DIVISION|343|0|0|445.74|48.35|4.00|-10|10'S|334.00|186.00|AIOCD6034|01/01/2009|31/01/2009
108987|TRICLAZONE 40                 10'S|1233|SUN AVIOR DIVISION|45|0|0|90.82|44.53|4.00|0|10'S|87.00|42.00|AIOCD6034|01/01/2009|31/01/2009
108988|TRICLAZONE 80MG               10'S|1233|SUN AVIOR DIVISION|248|0|0|207.43|57.32|4.00|-1|10'S|118.00|1.00|AIOCD6034|01/01/2009|31/01/2009
109653|DUOTOP 20MG CAP               10'S|1233|SUN AVIOR DIVISION|12|0|0|10.23|46.50|4.00|0|10'S|2.00|5.00|AIOCD6034|01/01/2009|31/01/2009
109654|DUOTOP 30MG CAP               10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|62.27|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
110745|RANOZEX                       10'S|1233|SUN AVIOR DIVISION|67|0|0|48.77|53.03|4.00|-8|10'S|4.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111745|AZTOR EZ 20                   10'S|1233|SUN AVIOR DIVISION|13|0|0|15.94|133.36|4.00|-1|10'S|0.00|18.00|AIOCD6034|01/01/2009|31/01/2009
112154|AZTOR ASP 150                 10'S|1233|SUN AVIOR DIVISION|0|0|0|0.00|64.63|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
113564|AZTOR 80                            10'S|1233|SUN AVIOR DIVISION|3|0|0|12.63|210.56|4.00|0|10'S|0.00|12.00|AIOCD6034|01/01/2009|31/01/2009
111098|CAREPROST                      3ML|1316|SUN PHARMA AVESTA|11|0|0|73.44|176.55|4.00|0|3ML|11.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111099|CAREPROST PLUS                 3ML|1316|SUN PHARMA AVESTA|7|0|0|59.42|198.09|4.00|0|3ML|12.00|5.00|AIOCD6034|01/01/2009|31/01/2009
111100|HYVISC 0.1 E/D                10ML|1316|SUN PHARMA AVESTA|0|0|0|0.00|71.72|4.00|0|10ML|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111101|HYVISC FORTE                  10ML|1316|SUN PHARMA AVESTA|0|0|0|0.00|134.78|4.00|0|10ML|22.00|22.00|AIOCD6034|01/01/2009|31/01/2009
111102|CYCLOMUNE 0.05%E/D             3ML|1316|SUN PHARMA AVESTA|3|0|0|16.15|161.54|4.00|0|3ML|3.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111103|CYCLOMUNE 1% E/D               3ML|1316|SUN PHARMA AVESTA|9|0|0|83.16|180.77|4.00|-1|3ML|60.00|52.00|AIOCD6034|01/01/2009|31/01/2009
111104|EYEMIST E/D                   10ML|1316|SUN PHARMA AVESTA|53|0|0|84.42|74.09|4.00|0|10ML|28.00|35.00|AIOCD6034|01/01/2009|31/01/2009
111105|GATILOX DM                     5ML|1316|SUN PHARMA AVESTA|166|0|0|141.14|27.98|4.00|0|5ML|76.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111106|GATILOX-0.3% E/D               5ML|1316|SUN PHARMA AVESTA|167|0|0|155.92|28.86|4.00|0|5ML|77.00|30.00|AIOCD6034|01/01/2009|31/01/2009
111107|I-SITE                        10'S|1316|SUN PHARMA AVESTA|170|0|0|320.15|78.46|4.00|-21|10'S|90.00|46.00|AIOCD6034|01/01/2009|31/01/2009
111108|I-SITE FORTE                  10'S|1316|SUN PHARMA AVESTA|0|0|0|0.00|104.91|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111109|KETLUR LS                      5ML|1316|SUN PHARMA AVESTA|42|0|0|39.02|31.97|4.00|0|5ML|12.00|30.00|AIOCD6034|01/01/2009|31/01/2009
111110|KETLUR PLUS                    5ML|1316|SUN PHARMA AVESTA|35|0|0|37.48|46.79|4.00|0|5ML|36.00|31.00|AIOCD6034|01/01/2009|31/01/2009
111111|KETLUR                         5ML|1316|SUN PHARMA AVESTA|69|0|0|105.09|38.99|4.00|0|5ML|33.00|24.00|AIOCD6034|01/01/2009|31/01/2009
111112|LOTEPRED E/D                   5ML|1316|SUN PHARMA AVESTA|64|0|0|92.06|56.15|4.00|-1|5ML|33.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111113|LOTEPRED T E/D                 5ML|1316|SUN PHARMA AVESTA|20|0|0|63.35|64.63|4.00|0|5ML|30.00|10.00|AIOCD6034|01/01/2009|31/01/2009
111114|TIMOLET PLUS                   5ML|1316|SUN PHARMA AVESTA|11|0|0|35.94|74.88|4.00|0|5ML|11.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111115|TIMOLET 0.5%                   5ML|1316|SUN PHARMA AVESTA|111|0|0|143.01|36.81|4.00|0|5ML|51.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111116|TIMOLET-GFS E/D                3ML|1316|SUN PHARMA AVESTA|29|0|0|38.35|59.89|4.00|0|3ML|18.00|49.00|AIOCD6034|01/01/2009|31/01/2009
111117|TROPICAMET PLUS                5ML|1316|SUN PHARMA AVESTA|8|0|0|6.87|42.89|4.00|-1|5ML|8.00|1.00|AIOCD6034|01/01/2009|31/01/2009
111118|TROPICAMET 1% E/D              5ML|1316|SUN PHARMA AVESTA|11|0|0|19.10|39.77|4.00|0|5ML|30.00|19.00|AIOCD6034|01/01/2009|31/01/2009
111120|WINOLAP E/D                    5ML|1316|SUN PHARMA AVESTA|49|0|0|63.62|60.05|4.00|-1|5ML|8.00|50.00|AIOCD6034|01/01/2009|31/01/2009
111122|WINOLAP DS                   2.5ML|1316|SUN PHARMA AVESTA|25|0|0|64.78|62.27|4.00|-1|2.5ML|32.00|8.00|AIOCD6034|01/01/2009|31/01/2009
112166|LOTEPRED LS 0.2%               5ML|1316|SUN PHARMA AVESTA|2|0|0|1.87|46.79|4.00|0|5ML|2.00|0.00|AIOCD6034|01/01/2009|31/01/2009
112758|HYVISC PLUS 0.5                5ML|1316|SUN PHARMA AVESTA|0|0|0|0.00|720.00|4.00|0|5ML|2.00|2.00|AIOCD6034|01/01/2009|31/01/2009
105078|GLYTEARS                      10ML|1318|SUN MILMET|16|0|0|56.13|93.58|4.00|0|10ML|30.00|14.00|AIOCD6034|01/01/2009|31/01/2009
111156|LATOCOM EYE DROPS            2.5ML|1318|SUN MILMET|27|0|0|243.80|239.03|4.00|-1|2.5ML|26.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111157|LATOPROST                    2.5ML|1318|SUN MILMET|33|0|0|67.95|226.54|4.00|0|2.5ML|11.00|2.00|AIOCD6034|01/01/2009|31/01/2009
111158|GLOEYE TAB                    10'S|1318|SUN MILMET|85|0|0|221.57|116.92|12.50|-1|10'S|62.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111159|AZELAST E/D                    5ML|1318|SUN MILMET|31|0|0|32.87|51.47|4.00|-1|5ML|30.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111160|MIL                           10ML|1318|SUN MILMET|48|0|0|43.26|34.31|4.00|0|10ML|50.00|2.00|AIOCD6034|01/01/2009|31/01/2009
111161|MILFLOX                        5ML|1318|SUN MILMET|80|0|0|137.97|51.47|4.00|-1|5ML|49.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111162|MILFLOX DM                     5ML|1318|SUN MILMET|16|0|0|7.21|51.47|4.00|0|5ML|8.00|22.00|AIOCD6034|01/01/2009|31/01/2009
111163|NATAMET 5%                     3ML|1318|SUN MILMET|27|0|0|79.13|70.15|4.00|0|3ML|27.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111164|OCEPRED                        5ML|1318|SUN MILMET|140|0|0|22.09|8.61|4.00|0|5ML|50.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111165|OCUCIN-0.3%                    5ML|1318|SUN MILMET|0|0|0|0.00|24.43|4.00|0|5ML|20.00|20.00|AIOCD6034|01/01/2009|31/01/2009
111166|PREDMET E/D                    5ML|1318|SUN MILMET|29|0|0|33.11|31.83|4.00|0|5ML|29.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111167|TEAR DROPS                    10ML|1318|SUN MILMET|66|0|0|97.51|82.67|4.00|0|10ML|24.00|18.00|AIOCD6034|01/01/2009|31/01/2009
111168|TOBA EYE DROPS                 5ML|1318|SUN MILMET|82|0|0|94.60|36.92|4.00|0|5ML|3.00|11.00|AIOCD6034|01/01/2009|31/01/2009
111169|TOBA-DM                        5ML|1318|SUN MILMET|25|0|0|3.60|10.57|4.00|0|5ML|25.00|0.00|AIOCD6034|01/01/2009|31/01/2009
111170|TOBA-F                         5ML|1318|SUN MILMET|19|0|0|33.23|53.60|4.00|-1|5ML|26.00|8.00|AIOCD6034|01/01/2009|31/01/2009
111171|VISCOMET                       3ML|1318|SUN MILMET|0|0|0|0.00|53.03|4.00|0|3ML|79.00|79.00|AIOCD6034|01/01/2009|31/01/2009
